State,Name,Address,Price,Bed_Info,Phone,low_price,high_price
Alabama,"3000 8th St W, Lehigh Acres, FL 33971","3000 8th St W, Lehigh Acres, FL 33971",2300,"3 Beds, 2 Baths, 1,291 sq ft",2398951025.0,2300,2300
Alabama,"1561 Meadow Rd, Lehigh Acres, FL 33976","1561 Meadow Rd, Lehigh Acres, FL 33976",2000,"3 Beds, 2 Baths, 1,106 sq ft",7868161839.0,2000,2000
Alabama,"1905 Nora Ave S, Lehigh Acres, FL 33976","1905 Nora Ave S, Lehigh Acres, FL 33976",1715,"4 Beds, 2 Baths, 1,441 sq ft",9045630108.0,1715,1715
Alabama,"3112 30th St SW, Lehigh Acres, FL 33976","3112 30th St SW, Lehigh Acres, FL 33976",1860,"3 Beds, 2 Baths, 1,458 sq ft",9047426036.0,1860,1860
Alabama,"3302 33rd St SW, Lehigh Acres, FL 33976","3302 33rd St SW, Lehigh Acres, FL 33976",1740,"3 Beds, 2 Baths, 1,314 sq ft",9045630108.0,1740,1740
Alabama,"12005 Savanna Lks Blvd, Lehigh Acres, FL 33974","12005 Savanna Lks Blvd, Lehigh Acres, FL 33974",3100,"5 Beds, 3 Baths, 3,326 sq ft",2396337255.0,3100,3100
Alabama,"1212 Casedale St, Lehigh Acres, FL 33936","1212 Casedale St, Lehigh Acres, FL 33936",2200,"4 Beds, 2 Baths, 1,872 sq ft",2394704573.0,2200,2200
Alabama,"3206 21st St SW, Lehigh Acres, FL 33976","3206 21st St SW, Lehigh Acres, FL 33976",1995,"3 Beds, 2 Baths, 1,180 sq ft",2392818497.0,1995,1995
Alabama,"450 Grant Blvd, Lehigh Acres, FL 33974","450 Grant Blvd, Lehigh Acres, FL 33974",1595,"2 Beds, 2 Baths, 1,244 sq ft",,1595,1595
Alabama,"44 Tangelo Ct, Lehigh Acres, FL 33936","44 Tangelo Ct, Lehigh Acres, FL 33936",1250,"2 Beds, 2 Baths, 1,000 sq ft",,1250,1250
Alabama,"2705 23rd St SW, Lehigh Acres, FL 33976","2705 23rd St SW, Lehigh Acres, FL 33976",1700,"3 Beds, 2 Baths, 1,147 sq ft",,1700,1700
Alabama,"2507 34th St SW, Lehigh Acres, FL 33976","2507 34th St SW, Lehigh Acres, FL 33976",1575,"2 Beds, 2 Baths, 1,297 sq ft",,1575,1575
Alabama,"2816 22nd St SW, Lehigh Acres, FL 33976","2816 22nd St SW, Lehigh Acres, FL 33976",1575,"2 Beds, 2 Baths, 1,297 sq ft",,1575,1575
Alabama,"16 Tangerine Ct, Lehigh Acres, FL 33936","16 Tangerine Ct, Lehigh Acres, FL 33936",1250,"2 Beds, 2 Baths, 1,000 sq ft",,1250,1250
Alabama,"3000 Sunshine Blvd S, Lehigh Acres, FL 33976","3000 Sunshine Blvd S, Lehigh Acres, FL 33976",1575,"3 Beds, 2 Baths, 1,268 sq ft",,1575,1575
Alabama,"2517 29th St SW, Lehigh Acres, FL 33976","2517 29th St SW, Lehigh Acres, FL 33976",1575,"2 Beds, 2 Baths, 1,297 sq ft",,1575,1575
Alabama,"2814 22nd St SW, Lehigh Acres, FL 33976","2814 22nd St SW, Lehigh Acres, FL 33976",1700,"3 Beds, 2 Baths, 1,147 sq ft",,1700,1700
Alabama,"3012 3rd St SW, Lehigh Acres, FL 33976","3012 3rd St SW, Lehigh Acres, FL 33976",1575,"2 Beds, 2 Baths, 828 sq ft",,1575,1575
Alabama,"2618 53rd St SW, Lehigh Acres, FL 33976","2618 53rd St SW, Lehigh Acres, FL 33976",1575,"2 Beds, 2 Baths, 828 sq ft",,1575,1575
Alabama,"461 Piedmont St Unit 463, Lehigh Acres, FL 33974","461 Piedmont St Unit 463, Lehigh Acres, FL 33974",1595,"3 Beds, 2 Baths, 1,200 sq ft",,1595,1595
Alabama,"9145 Leatherwood Loop, Lehigh Acres, FL 33936","9145 Leatherwood Loop, Lehigh Acres, FL 33936",2800,"4 Beds, 3 Baths, 3,050 sq ft",,2800,2800
Alabama,"3010 7th St SW, Lehigh Acres, FL 33976","3010 7th St SW, Lehigh Acres, FL 33976",2095,"4 Beds, 2 Baths, 1,833 sq ft",,2095,2095
Alabama,"18461 Copperhead Dr, Lehigh Acres, FL 33936","18461 Copperhead Dr, Lehigh Acres, FL 33936",2300,"2 Beds, 2 Baths, 1,154 sq ft",,2300,2300
Alabama,"18273 Gibraltar Ln, Lehigh Acres, FL 33936","18273 Gibraltar Ln, Lehigh Acres, FL 33936",1649,"4 Beds, 2 Baths, 1,203 sq ft",,1649,1649
Alabama,"2305 Loraine Ave S, Lehigh Acres, FL 33976","2305 Loraine Ave S, Lehigh Acres, FL 33976",1575,"2 Beds, 2 Baths, 828 sq ft",,1575,1575
Alabama,"12 Westminster St N, Lehigh Acres, FL 33936","12 Westminster St N, Lehigh Acres, FL 33936",1250,"1 Bed, 1 Bath, 644 sq ft",,1250,1250
Alabama,"2914 22nd St SW, Lehigh Acres, FL 33976","2914 22nd St SW, Lehigh Acres, FL 33976",1800,"3 Beds, 2 Baths, 1,058 sq ft",,1800,1800
Alabama,"2712 30th St SW, Lehigh Acres, FL 33976","2712 30th St SW, Lehigh Acres, FL 33976",2050,"4 Beds, 2 Baths, 1,499 sq ft",,2050,2050
Alabama,"3805 33rd St SW, Lehigh Acres, FL 33976","3805 33rd St SW, Lehigh Acres, FL 33976",1745,"4 Beds, 2 Baths, 2,133 sq ft",,1745,1745
Alabama,"18451 Copperhead Ct, Lehigh Acres, FL 33936","18451 Copperhead Ct, Lehigh Acres, FL 33936",1895,"2 Beds, 2 Baths, 1,154 sq ft",,1895,1895
Alabama,"18451 Copperhead Ct N 37 Lehigh Acres Unit 537, Lehigh Acres, FL 33936","18451 Copperhead Ct N 37 Lehigh Acres Unit 537, Lehigh Acres, FL 33936",1900,"2 Beds, 2 Baths, 1,150 sq ft",,1900,1900
Alabama,"18461 Copperhead Ct, Lehigh Acres, FL 33936","18461 Copperhead Ct, Lehigh Acres, FL 33936",1895,"3 Beds, 2 Baths, 1,301 sq ft",,1895,1895
Alabama,"3306 41st St SW, Lehigh Acres, FL 33976","3306 41st St SW, Lehigh Acres, FL 33976",1500,"2 Beds, 2 Baths, 896 sq ft",,1500,1500
Alaska,Discovery Luxury Rentals,"310 W 76th Ave, Anchorage, AK 99518",1895 - 2095,2 Beds,8337131810.0,1895,2095
Alaska,Creekside Manor,"7545 Foxridge Way, Anchorage, AK 99518",1495 - 2395,1-2 Beds,8775597590.0,1495,2395
Alaska,Foxwood Condos,"7401 Foxridge Way, Anchorage, AK 99518",1995 - 2195,2 Beds,8336925847.0,1995,2195
Alaska,Town Square Manor Apartments,"1536 Charter Cir, Anchorage, AK 99508",1725 - 1825,2 Beds,8559395261.0,1725,1825
Alaska,Arctic Gardens,"7211 Meadow St, Anchorage, AK 99507",1075 - 1800,1-3 Beds,8447812349.0,1075,1800
Alaska,Four Seasons,"5901 E 6th Ave, Anchorage, AK 99504",2049 - 2860,2-3 Beds,8554751681.0,2049,2860
Alaska,The Highlands Luxury Residences,"2134 E 56th Ave, Anchorage, AK 99507",2035 - 2895,1-2 Beds,8559323469.0,2035,2895
Alaska,Strawberry Lane,"2001 W 80th Ave, Anchorage, AK 99502",1695,2 Beds,8444267723.0,1695,1695
Alaska,Continental,"3321 Eureka St, Anchorage, AK 99503",1325 - 1620,Studio - 2 Beds,8777064112.0,1325,1620
Alaska,Alpine,"5215 Mockingbird Dr, Anchorage, AK 99507",1255 - 1725,Studio - 2 Beds,8885682118.0,1255,1725
Alaska,Terrace on the Lake,"2421 Bentzen Cir, Anchorage, AK 99517",1375 - 2060,Studio - 2 Beds,8336923538.0,1375,2060
Alaska,Green Tree Apartments,"1500 Russian Jack Dr, Anchorage, AK 99508",1300,1 Bed,8339282416.0,1300,1300
Alaska,Stephens Park,"3200 Latouche St, Anchorage, AK 99508",1525,1-3 Beds,8559603762.0,1525,1525
Alaska,College View,"3501 E 42nd Ave, Anchorage, AK 99508",1129 - 1460,Studio - 2 Beds,9073414902.0,1129,1460
Alaska,Hampstead Heath,"6641 Hampstead Dr, Anchorage, AK 99518",1285 - 1325,2 Beds,8884950248.0,1285,1325
Alaska,Panoramic View,"787 Elm St, Anchorage, AK 99501",970 - 1290,Studio - 2 Beds,8883828169.0,970,1290
Alaska,7331 Meadow St,"7331 Meadow St, Anchorage, AK 99507",2395,"2 Beds, 1.5 Baths, 1,195 sq ft",8887941187.0,2395,2395
Alaska,3400 Grissom Cir,"3400 Grissom Cir, Anchorage, AK 99517",2300,"3 Beds, 2 Baths, 1,344 sq ft",8447904233.0,2300,2300
Alaska,328 E 15th Ave Unit 6,"328 E 15th Ave Unit 6, Anchorage, AK 99501",1850,"2 Beds, 1 Bath, 735 sq ft",,1850,1850
Alaska,"11050 Solitude Cir, Anchorage, AK 99515","11050 Solitude Cir, Anchorage, AK 99515",4000,"3 Beds, 2.5 Baths, 1,800 sq ft",,4000,4000
Alaska,"1402 W 27th Ave Unit 8, Anchorage, AK 99503","1402 W 27th Ave Unit 8, Anchorage, AK 99503",1595,"3 Beds, 1 Bath, 1,200 sq ft",8776846332.0,1595,1595
Alaska,"917 E 46th Ct Unit C, Anchorage, AK 99503","917 E 46th Ct Unit C, Anchorage, AK 99503",1525,"2 Beds, 1 Bath, 950 sq ft",8884323505.0,1525,1525
Alaska,"6903 Gold Kings Ave Unit A, Anchorage, AK 99504","6903 Gold Kings Ave Unit A, Anchorage, AK 99504",2250,"3 Beds, 1.5 Baths, 1,252 sq ft",9714071786.0,2250,2250
Alaska,"5951 Ridgelake Cir, Anchorage, AK 99504","5951 Ridgelake Cir, Anchorage, AK 99504",2950,"3 Beds, 2 Baths, 1,420 sq ft",8773494814.0,2950,2950
Alaska,"1040 E 11th Ave, Anchorage, AK 99501","1040 E 11th Ave, Anchorage, AK 99501",2275 - 3200,"2 Beds, 1 Bath, 950 sq ft",4179002747.0,2275,3200
Alaska,"156 michael CT Unit #2, Anchorage, AK 99504","156 michael CT Unit #2, Anchorage, AK 99504",1800,"3 Beds, 1 Bath, 1,000 sq ft",,1800,1800
Alaska,"2824 W 42nd Ave Unit #4, Anchorage, AK 99517","2824 W 42nd Ave Unit #4, Anchorage, AK 99517",2300,"3 Beds, 1 Bath, 1,100 sq ft",,2300,2300
Alaska,"6475 Whispering Loop Unit B, Anchorage, AK 99504","6475 Whispering Loop Unit B, Anchorage, AK 99504",2695,"3 Beds, 2.5 Baths, 1,540 sq ft",3212040711.0,2695,2695
Alaska,"8132 E 6th Ave, Anchorage, AK 99504","8132 E 6th Ave, Anchorage, AK 99504",2450,"3 Beds, 2 Baths, 1,222 sq ft",8449784204.0,2450,2450
Alaska,"1520 N St Unit Lagoon Loft, Anchorage, AK 99501","1520 N St Unit Lagoon Loft, Anchorage, AK 99501",2100,"1 Bed, 1 Bath, 644 sq ft",,2100,2100
Alaska,"301 E 46th Ave Unit 4, Anchorage, AK 99503","301 E 46th Ave Unit 4, Anchorage, AK 99503",1800,"2 Beds, 1 Bath, 704 sq ft",,1800,1800
Alaska,"3916 W 84th Ave Unit 3916 W. 84th Avenue, Anchorage, AK 99502","3916 W 84th Ave Unit 3916 W. 84th Avenue, Anchorage, AK 99502",2700,"3 Beds, 2.5 Baths, 1,837 sq ft",,2700,2700
Alaska,"1404 E 11th Ave Unit B, Anchorage, AK 99501","1404 E 11th Ave Unit B, Anchorage, AK 99501",2150,"3 Beds, 1 Bath, 1,400 sq ft",,2150,2150
Alaska,"4586 Campbell Park Loop, Anchorage, AK 99507","4586 Campbell Park Loop, Anchorage, AK 99507",2500,"2 Beds, 2.5 Baths, 1,400 sq ft",8333824281.0,2500,2500
Alaska,"836 M St Unit 215, Anchorage, AK 99501","836 M St Unit 215, Anchorage, AK 99501",2100,"1 Bed, 1 Bath, 867 sq ft",8446551759.0,2100,2100
Alaska,"445 Idaho St, Anchorage, AK 99504","445 Idaho St, Anchorage, AK 99504",3500,"3 Beds, 2.5 Baths, 2,020 sq ft",9073413047.0,3500,3500
Alaska,"8825 Runamuck Pl Unit B, Anchorage, AK 99502","8825 Runamuck Pl Unit B, Anchorage, AK 99502",2550,"2 Beds, 2 Baths, 1,200 sq ft",,2550,2550
Alaska,"1401 E 10th Ave Unit 2, Anchorage, AK 99501","1401 E 10th Ave Unit 2, Anchorage, AK 99501",1675,"2 Beds, 1 Bath, 760 sq ft",8777139268.0,1675,1675
Alaska,"5320 Emmanuel Ave, Anchorage, AK 99508","5320 Emmanuel Ave, Anchorage, AK 99508",3600,"4 Beds, 2 Baths, 2,036 sq ft",,3600,3600
Alaska,"2712 Easthaven Cir, Anchorage, AK 99508","2712 Easthaven Cir, Anchorage, AK 99508",2500,"3 Beds, 2 Baths, 1,330 sq ft",8058926370.0,2500,2500
Alaska,"19439 Timberline Dr Unit Cozy Alaska Mountain Stay, Eagle River, AK 99577","19439 Timberline Dr Unit Cozy Alaska Mountain Stay, Eagle River, AK 99577",2250,"Studio, 1 Bath, 700 sq ft",8776764625.0,2250,2250
Alaska,"1109 Wildrose Ct Unit 1109, Anchorage, AK 99518","1109 Wildrose Ct Unit 1109, Anchorage, AK 99518",2250,"2 Beds, 1.5 Baths, 1,111 sq ft",8884409136.0,2250,2250
Alaska,"1350 Balfour dr Unit 2, Anchorage, AK 99515","1350 Balfour dr Unit 2, Anchorage, AK 99515",1900,"3 Beds, 1 Bath, 1,000 sq ft",8556966234.0,1900,1900
Alaska,"2232 Maudest Pl Unit 1, Anchorage, AK 99508","2232 Maudest Pl Unit 1, Anchorage, AK 99508",1800,"2 Beds, 1 Bath, 700 sq ft",,1800,1800
Alaska,"2101 Solstice Cir, Anchorage, AK 99503","2101 Solstice Cir, Anchorage, AK 99503",2400,"2 Beds, 1.5 Baths, 1,400 sq ft",,2400,2400
Alaska,"158 Dean Pl Unit 2, Anchorage, AK 99504","158 Dean Pl Unit 2, Anchorage, AK 99504",1600,"2 Beds, 1 Bath, 800 sq ft",8884884915.0,1600,1600
Alaska,"3221 Legacy Dr, Anchorage, AK 99516","3221 Legacy Dr, Anchorage, AK 99516",2900,"4 Beds, 2.5 Baths, 2,600 sq ft",8339703789.0,2900,2900
Alaska,"7746 Boundary Ave, Anchorage, AK 99504","7746 Boundary Ave, Anchorage, AK 99504",2200,"3 Beds, 2 Baths, 1,189 sq ft",8667735362.0,2200,2200
Alaska,"21362 Ginger Lee Dr, Anchorage, AK 99567","21362 Ginger Lee Dr, Anchorage, AK 99567",1700,"2 Beds, 1 Bath, 1,200 sq ft",8773138662.0,1700,1700
Alaska,"957 W 12th Ave, Anchorage, AK 99501","957 W 12th Ave, Anchorage, AK 99501",3250,"2 Beds, 2.5 Baths, 1,410 sq ft",2697433655.0,3250,3250
Alaska,"2220 N Star St, Anchorage, AK 99503","2220 N Star St, Anchorage, AK 99503",2500,"2 Beds, 2 Baths, 1,650 sq ft",9719838154.0,2500,2500
Alaska,"1238 G St, Anchorage, AK 99501","1238 G St, Anchorage, AK 99501",1700,"Studio, 1 Bath, 500 sq ft",8084807114.0,1700,1700
Alaska,"8621 Molanary Dr, Anchorage, AK 99502","8621 Molanary Dr, Anchorage, AK 99502",1650,"3 Beds, 1 Bath, 950 sq ft",8773495380.0,1650,1650
Alaska,"8008 E 10th Ave, Anchorage, AK 99504","8008 E 10th Ave, Anchorage, AK 99504",1475,"2 Beds, 1 Bath, 900 sq ft",8442867909.0,1475,1475
Alaska,"2908 W 32nd Ave, Anchorage, AK 99517","2908 W 32nd Ave, Anchorage, AK 99517",1850,"2 Beds, 1 Bath, 1,050 sq ft",8663305880.0,1850,1850
Alaska,"6701 St Ives Pl, Anchorage, AK 99504","6701 St Ives Pl, Anchorage, AK 99504",3800,"4 Beds, 3 Baths, 2,600 sq ft",8449220715.0,3800,3800
Alaska,"2645 Maritime Loop, Anchorage, AK 99515","2645 Maritime Loop, Anchorage, AK 99515",3000,"3 Beds, 3 Baths, 1,600 sq ft",9079472778.0,3000,3000
Alaska,"8810 Washburn St, Anchorage, AK 99502","8810 Washburn St, Anchorage, AK 99502",1875,"2 Beds, 1 Bath, 912 sq ft",8883089812.0,1875,1875
Alaska,"12710 Schooner Dr, Anchorage, AK 99515","12710 Schooner Dr, Anchorage, AK 99515",5880,"3 Beds, 2 Baths",3215870781.0,5880,5880
Alaska,"4801 Kalenka Cir, Anchorage, AK 99502","4801 Kalenka Cir, Anchorage, AK 99502",3500,"3 Beds, 2 Baths",4246004875.0,3500,3500
Alaska,"618 Gambell St, Anchorage, AK 99501","618 Gambell St, Anchorage, AK 99501",1250,"1 Bed, 1 Bath",2064296520.0,1250,1250
Alaska,"8918 Birch Park Cir, Anchorage, AK 99577","8918 Birch Park Cir, Anchorage, AK 99577",3000,"4 Beds, 2 Baths, 1,800 sq ft",8772524838.0,3000,3000
Alaska,"11351 Discovery View Dr Unit #302A, Anchorage, AK 99515","11351 Discovery View Dr Unit #302A, Anchorage, AK 99515",2450,"2 Beds, 2 Baths, 1,135 sq ft",9072585367.0,2450,2450
Alaska,"3400 Eureka St Unit #312, Anchorage, AK 99503","3400 Eureka St Unit #312, Anchorage, AK 99503",1150,"1 Bed, 1 Bath, 543 sq ft",9072585367.0,1150,1150
Alaska,"14960 River Retreat Pl, Anchorage, AK 99577","14960 River Retreat Pl, Anchorage, AK 99577",1313,"1 Bed, 1 Bath",6262818301.0,1313,1313
Alaska,"8980 Blackberry St, Anchorage, AK 99502","8980 Blackberry St, Anchorage, AK 99502",1741,"2 Beds, 1 Bath",6262818301.0,1741,1741
Alaska,"353 Hightower Rd, Anchorage, AK 99587","353 Hightower Rd, Anchorage, AK 99587",1470,"2 Beds, 1 Bath",6262818301.0,1470,1470
Alaska,"11539 Heritage Ct, Anchorage, AK 99577","11539 Heritage Ct, Anchorage, AK 99577",1950,"2 Beds, 1 Bath, 900 sq ft",,1950,1950
Alaska,"5375 Cape Seville Dr, Anchorage, AK 99516","5375 Cape Seville Dr, Anchorage, AK 99516",4200,"3 Beds, 3 Baths, 2,450 sq ft",,4200,4200
Alaska,"9361 Atelier Dr, Anchorage, AK 99507","9361 Atelier Dr, Anchorage, AK 99507",3500,"3 Beds, 3 Baths, 3,200 sq ft",,3500,3500
Alaska,"2603 W 29th Ave, Anchorage, AK 99517","2603 W 29th Ave, Anchorage, AK 99517",1995,"2 Beds, 1 Bath, 925 sq ft",,1995,1995
Alaska,"22743 Northwoods Dr, Anchorage, AK 99567","22743 Northwoods Dr, Anchorage, AK 99567",2595,"3 Beds, 2 Baths, 1,400 sq ft",,2595,2595
Alaska,"933 Kathy Pl, Anchorage, AK 99504","933 Kathy Pl, Anchorage, AK 99504",2600,"4 Beds, 2 Baths, 1,805 sq ft",,2600,2600
Alaska,"2200 Fairbanks St, Anchorage, AK 99503","2200 Fairbanks St, Anchorage, AK 99503",2200,"2 Beds, 1 Bath",,2200,2200
Alaska,"310 E 11th Ave, Anchorage, AK 99501","310 E 11th Ave, Anchorage, AK 99501",2000,"1 Bed, 1 Bath, 840 sq ft",,2000,2000
Alaska,"1581 Nelchina St, Anchorage, AK 99501","1581 Nelchina St, Anchorage, AK 99501",3600,"3 Beds, 2 Baths, 1,685 sq ft",,3600,3600
Alaska,"7533 Regal Mountain Dr, Anchorage, AK 99504","7533 Regal Mountain Dr, Anchorage, AK 99504",2900,"2 Beds, 1 Bath, 987 sq ft",,2900,2900
Alaska,"11527 Heritage Ct, Anchorage, AK 99577","11527 Heritage Ct, Anchorage, AK 99577",2000,"2 Beds, 1 Bath, 1,000 sq ft",,2000,2000
Alaska,"904 E 12th Ave Unit 2, Anchorage, AK 99501","904 E 12th Ave Unit 2, Anchorage, AK 99501",1400,"2 Beds, 1 Bath, 900 sq ft",,1400,1400
Alaska,"380 E 11th Ave, Anchorage, AK 99501","380 E 11th Ave, Anchorage, AK 99501",1899,"2 Beds, 2 Baths, 950 sq ft",,1899,1899
Alaska,"22454 Hilltop Cir, Anchorage, AK 99567","22454 Hilltop Cir, Anchorage, AK 99567",4999,"4 Beds, 3 Baths, 4,000 sq ft",,4999,4999
Alaska,"20780 Icefall Dr, Anchorage, AK 99577","20780 Icefall Dr, Anchorage, AK 99577",4100,"3 Beds, 3 Baths, 3,000 sq ft",,4100,4100
Alaska,"2543 Guam Ave, Anchorage, AK 99507","2543 Guam Ave, Anchorage, AK 99507",1950,"3 Beds, 1 Bath",,1950,1950
Alaska,"3404 Thompson Ave Unit B, Anchorage, AK 99508","3404 Thompson Ave Unit B, Anchorage, AK 99508",1600,"2 Beds, 1 Bath",,1600,1600
Alaska,"3936 Lakehurst Cir, Anchorage, AK 99502","3936 Lakehurst Cir, Anchorage, AK 99502",2800,"3 Beds, 2.5 Baths",,2800,2800
Alaska,"4610 Reka Dr, Anchorage, AK 99508","4610 Reka Dr, Anchorage, AK 99508",1550,"2 Beds, 1 Bath",,1550,1550
Alaska,"710 Dogwood St, Anchorage, AK 99501","710 Dogwood St, Anchorage, AK 99501",1400,"3 Beds, 1 Bath, 1,000 sq ft",,1400,1400
Alaska,"1599 Eagle St, Anchorage, AK 99501","1599 Eagle St, Anchorage, AK 99501",1800,"2 Beds, 1 Bath, 900 sq ft",,1800,1800
Alaska,"1210 38th Pl Unit Apt #3, Anchorage, AK 99503","1210 38th Pl Unit Apt #3, Anchorage, AK 99503",1795,"3 Beds, 1 Bath",,1795,1795
Alaska,"8121 Marino Dr, Anchorage, AK 99516","8121 Marino Dr, Anchorage, AK 99516",3500,"3 Beds, 2.5 Baths, 2,000 sq ft",,3500,3500
Alaska,"430 Schodde St Unit 4, Anchorage, AK 99508","430 Schodde St Unit 4, Anchorage, AK 99508",1400,"2 Beds, 1 Bath, 900 sq ft",,1400,1400
Alaska,"3992 Baxter Rd Unit A, Anchorage, AK 99504","3992 Baxter Rd Unit A, Anchorage, AK 99504",1550,"2 Beds, 1 Bath, 900 sq ft",,1550,1550
Alaska,"19970 Driftwood Bay Dr, Anchorage, AK 99577","19970 Driftwood Bay Dr, Anchorage, AK 99577",2700,"3 Beds, 3 Baths, 2,400 sq ft",,2700,2700
Alaska,"1200 I St, Anchorage, AK 99501","1200 I St, Anchorage, AK 99501",2500,"2 Beds, 2 Baths, 1,020 sq ft",,2500,2500
Alaska,"11071 Mountain Lake Dr, Anchorage, AK 99516","11071 Mountain Lake Dr, Anchorage, AK 99516",4500,"3 Beds, 4 Baths, 4,369 sq ft",,4500,4500
Alaska,"1209 Ramona St Unit 4, Anchorage, AK 99515","1209 Ramona St Unit 4, Anchorage, AK 99515",1750,"1 Bed, 1 Bath, 1,050 sq ft",,1750,1750
Alaska,"1209 Ramona St Unit 1, Anchorage, AK 99515","1209 Ramona St Unit 1, Anchorage, AK 99515",2550,"3 Beds, 1 Bath",,2550,2550
Alaska,"150 Willow View Circle, Anchorage, AK 99504","150 Willow View Circle, Anchorage, AK 99504",2295,"3 Beds, 2 Baths, 1,300 sq ft",,2295,2295
Alaska,"3741 Raspberry Rd Unit 1, Anchorage, AK 99502","3741 Raspberry Rd Unit 1, Anchorage, AK 99502",1995,"3 Beds, 2 Baths, 1,500 sq ft",,1995,1995
Alaska,"6942 Meadow St, Anchorage, AK 99507","6942 Meadow St, Anchorage, AK 99507",1950,"2 Beds, 2 Baths, 1,000 sq ft",,1950,1950
Alaska,"11420 Heritage Ct Unit 2 - Bottom Right, Anchorage, AK 99577","11420 Heritage Ct Unit 2 - Bottom Right, Anchorage, AK 99577",1650,"2 Beds, 1 Bath, 950 sq ft",,1650,1650
Alaska,"1102 Broaddus St Unit 1, Anchorage, AK 99515","1102 Broaddus St Unit 1, Anchorage, AK 99515",2400,"3 Beds, 1 Bath, 990 sq ft",,2400,2400
Alaska,"437 E 14th Ave, Anchorage, AK 99501","437 E 14th Ave, Anchorage, AK 99501",2500,"3 Beds, 2 Baths, 1,700 sq ft",,2500,2500
Alaska,"3008 Brittany Pl, Anchorage, AK 99504","3008 Brittany Pl, Anchorage, AK 99504",2800,"3 Beds, 2.5 Baths, 1,804 sq ft",,2800,2800
Alaska,"2041 Tributary Cir, Anchorage, AK 99516","2041 Tributary Cir, Anchorage, AK 99516",3300,"4 Beds, 2.5 Baths, 2,746 sq ft",,3300,3300
Alaska,"600 W 76th Ave, Anchorage, AK 99518","600 W 76th Ave, Anchorage, AK 99518",2500,"2 Beds, 2 Baths, 1,200 sq ft",,2500,2500
Alaska,"100 Bunnell St, Anchorage, AK 99508","100 Bunnell St, Anchorage, AK 99508",1950,"2 Beds, 2 Baths, 1,066 sq ft",,1950,1950
Alaska,"2011 Salem Ct, Anchorage, AK 99508","2011 Salem Ct, Anchorage, AK 99508",3050,"4 Beds, 2 Baths, 1,800 sq ft",,3050,3050
Alaska,"446 E 10th Ave, Anchorage, AK 99501","446 E 10th Ave, Anchorage, AK 99501",1800,"1 Bed, 1 Bath, 600 sq ft",,1800,1800
Alaska,"310 E 11th Ave Unit 1, Anchorage, AK 99501","310 E 11th Ave Unit 1, Anchorage, AK 99501",2000,"1 Bed, 1 Bath, 846 sq ft",,2000,2000
Alaska,"8480 Jewel Lake Rd Unit 30, Anchorage, AK 99502","8480 Jewel Lake Rd Unit 30, Anchorage, AK 99502",1300,"1 Bed, 1 Bath, 600 sq ft",,1300,1300
Alaska,"7620 Regal Mountain Dr, Anchorage, AK 99504","7620 Regal Mountain Dr, Anchorage, AK 99504",2100,"2 Beds, 1 Bath, 979 sq ft",,2100,2100
Alaska,"2221 Washington Ave, Anchorage, AK 99515","2221 Washington Ave, Anchorage, AK 99515",3500,"3 Beds, 2.5 Baths, 2,300 sq ft",,3500,3500
Alaska,"2310 Leopard Cir, Anchorage, AK 99502","2310 Leopard Cir, Anchorage, AK 99502",2700,"3 Beds, 2 Baths, 1,200 sq ft",,2700,2700
Alaska,"6010 Staedem Dr, Anchorage, AK 99504","6010 Staedem Dr, Anchorage, AK 99504",3950,"4 Beds, 3 Baths, 3,230 sq ft",,3950,3950
Alaska,"1713 Northwestern Ave Unit B, Anchorage, AK 99508","1713 Northwestern Ave Unit B, Anchorage, AK 99508",1900,"1 Bed, 1 Bath, 900 sq ft",,1900,1900
Alaska,"8510 Shrub Ct Unit A, Anchorage, AK 99504","8510 Shrub Ct Unit A, Anchorage, AK 99504",2695,"3 Beds, 2 Baths, 1,500 sq ft",,2695,2695
Alaska,"2245 Minerva Way, Anchorage, AK 99515","2245 Minerva Way, Anchorage, AK 99515",2200,"1 Bed, 2 Baths, 1,070 sq ft",,2200,2200
Alaska,"577 E Dowling Rd Unit 19, Anchorage, AK 99518","577 E Dowling Rd Unit 19, Anchorage, AK 99518",1700,"2 Beds, 1 Bath, 1,036 sq ft",,1700,1700
Alaska,"10198 Valley Park Dr, Anchorage, AK 99507","10198 Valley Park Dr, Anchorage, AK 99507",2550,"2 Beds, 2.5 Baths, 1,798 sq ft",,2550,2550
Alaska,"13100 Lupine Rd, Anchorage, AK 99516","13100 Lupine Rd, Anchorage, AK 99516",3300,"4 Beds, 3 Baths, 2,050 sq ft",,3300,3300
Alaska,"6900 Cranberry St Unit ERTL Cranberry St #2, Anchorage, AK 99502","6900 Cranberry St Unit ERTL Cranberry St #2, Anchorage, AK 99502",2695,"3 Beds, 1.5 Baths, 1,430 sq ft",,2695,2695
Alaska,"1516 Latouche St Unit 02, Anchorage, AK 99501","1516 Latouche St Unit 02, Anchorage, AK 99501",1400,"2 Beds, 1 Bath, 900 sq ft",,1400,1400
Alaska,"13766 Hunterwood Ln, Anchorage, AK 99577","13766 Hunterwood Ln, Anchorage, AK 99577",2600,"3 Beds, 2 Baths, 1,357 sq ft",,2600,2600
Alaska,"1549 Karluk St Unit #5, Anchorage, AK 99501","1549 Karluk St Unit #5, Anchorage, AK 99501",1300,"2 Beds, 1 Bath, 750 sq ft",,1300,1300
