State,Name,Address,Price,Bed_Info,Phone
Alabama,"2816 22nd St SW, Lehigh Acres, FL 33976","2816 22nd St SW, Lehigh Acres, FL 33976","$1,575","2 Beds, 2 Baths, 1,297 sq ft",
Alabama,"16 Tangerine Ct, Lehigh Acres, FL 33936","16 Tangerine Ct, Lehigh Acres, FL 33936","$1,250","2 Beds, 2 Baths, 1,000 sq ft",
Alabama,"3000 Sunshine Blvd S, Lehigh Acres, FL 33976","3000 Sunshine Blvd S, Lehigh Acres, FL 33976","$1,575","3 Beds, 2 Baths, 1,268 sq ft",
Alabama,"2517 29th St SW, Lehigh Acres, FL 33976","2517 29th St SW, Lehigh Acres, FL 33976","$1,575","2 Beds, 2 Baths, 1,297 sq ft",
Alabama,"2814 22nd St SW, Lehigh Acres, FL 33976","2814 22nd St SW, Lehigh Acres, FL 33976","$1,700","3 Beds, 2 Baths, 1,147 sq ft",
Alabama,"3012 3rd St SW, Lehigh Acres, FL 33976","3012 3rd St SW, Lehigh Acres, FL 33976","$1,575","2 Beds, 2 Baths, 828 sq ft",
Alabama,"2618 53rd St SW, Lehigh Acres, FL 33976","2618 53rd St SW, Lehigh Acres, FL 33976","$1,575","2 Beds, 2 Baths, 828 sq ft",
Alabama,"461 Piedmont St Unit 463, Lehigh Acres, FL 33974","461 Piedmont St Unit 463, Lehigh Acres, FL 33974","$1,595","3 Beds, 2 Baths, 1,200 sq ft",
Alabama,"9145 Leatherwood Loop, Lehigh Acres, FL 33936","9145 Leatherwood Loop, Lehigh Acres, FL 33936","$2,800","4 Beds, 3 Baths, 3,050 sq ft",
Alabama,"3010 7th St SW, Lehigh Acres, FL 33976","3010 7th St SW, Lehigh Acres, FL 33976","$2,095","4 Beds, 2 Baths, 1,833 sq ft",
Alabama,"18461 Copperhead Dr, Lehigh Acres, FL 33936","18461 Copperhead Dr, Lehigh Acres, FL 33936","$2,300","2 Beds, 2 Baths, 1,154 sq ft",
Alabama,"18273 Gibraltar Ln, Lehigh Acres, FL 33936","18273 Gibraltar Ln, Lehigh Acres, FL 33936","$1,649","4 Beds, 2 Baths, 1,203 sq ft",
Alabama,"2305 Loraine Ave S, Lehigh Acres, FL 33976","2305 Loraine Ave S, Lehigh Acres, FL 33976","$1,575","2 Beds, 2 Baths, 828 sq ft",
Alabama,"12 Westminster St N, Lehigh Acres, FL 33936","12 Westminster St N, Lehigh Acres, FL 33936","$1,250","1 Bed, 1 Bath, 644 sq ft",
Alabama,"2914 22nd St SW, Lehigh Acres, FL 33976","2914 22nd St SW, Lehigh Acres, FL 33976","$1,800","3 Beds, 2 Baths, 1,058 sq ft",
Alabama,"2712 30th St SW, Lehigh Acres, FL 33976","2712 30th St SW, Lehigh Acres, FL 33976","$2,050","4 Beds, 2 Baths, 1,499 sq ft",
Alabama,"3805 33rd St SW, Lehigh Acres, FL 33976","3805 33rd St SW, Lehigh Acres, FL 33976","$1,745","4 Beds, 2 Baths, 2,133 sq ft",
Alabama,"18451 Copperhead Ct, Lehigh Acres, FL 33936","18451 Copperhead Ct, Lehigh Acres, FL 33936","$1,895","2 Beds, 2 Baths, 1,154 sq ft",
Alabama,"18451 Copperhead Ct N 37 Lehigh Acres Unit 537, Lehigh Acres, FL 33936","18451 Copperhead Ct N 37 Lehigh Acres Unit 537, Lehigh Acres, FL 33936","$1,900","2 Beds, 2 Baths, 1,150 sq ft",
Alabama,"18461 Copperhead Ct, Lehigh Acres, FL 33936","18461 Copperhead Ct, Lehigh Acres, FL 33936","$1,895","3 Beds, 2 Baths, 1,301 sq ft",
Alabama,"3306 41st St SW, Lehigh Acres, FL 33976","3306 41st St SW, Lehigh Acres, FL 33976","$1,500","2 Beds, 2 Baths, 896 sq ft",
Alaska,Discovery Luxury Rentals,"310 W 76th Ave, Anchorage, AK 99518","$1,895 - $2,095",2 Beds,8337131810
Alaska,Creekside Manor,"7545 Foxridge Way, Anchorage, AK 99518","$1,495 - $2,395",1-2 Beds,8775597590
Alaska,Foxwood Condos,"7401 Foxridge Way, Anchorage, AK 99518","$1,995 - $2,195",2 Beds,8336925847
Alaska,Town Square Manor Apartments,"1536 Charter Cir, Anchorage, AK 99508","$1,725 - $1,825",2 Beds,8559395261
Alaska,Arctic Gardens,"7211 Meadow St, Anchorage, AK 99507","$1,075 - $1,800",1-3 Beds,8447812349
Alaska,Four Seasons,"5901 E 6th Ave, Anchorage, AK 99504","$2,049 - $2,860",2-3 Beds,8554751681
Alaska,The Highlands Luxury Residences,"2134 E 56th Ave, Anchorage, AK 99507","$2,035 - $2,895",1-2 Beds,8559323469
Alaska,Strawberry Lane,"2001 W 80th Ave, Anchorage, AK 99502","$1,695",2 Beds,8444267723
Alaska,Continental,"3321 Eureka St, Anchorage, AK 99503","$1,325 - $1,620",Studio - 2 Beds,8777064112
Alaska,Alpine,"5215 Mockingbird Dr, Anchorage, AK 99507","$1,255 - $1,725",Studio - 2 Beds,8885682118
Alaska,Terrace on the Lake,"2421 Bentzen Cir, Anchorage, AK 99517","$1,375 - $2,060",Studio - 2 Beds,8336923538
Alaska,Green Tree Apartments,"1500 Russian Jack Dr, Anchorage, AK 99508","$1,300",1 Bed,8339282416
Alaska,Stephens Park,"3200 Latouche St, Anchorage, AK 99508","$1,525",1-3 Beds,8559603762
Alaska,College View,"3501 E 42nd Ave, Anchorage, AK 99508","$1,129 - $1,460",Studio - 2 Beds,9073414902
Alaska,Hampstead Heath,"6641 Hampstead Dr, Anchorage, AK 99518","$1,285 - $1,325",2 Beds,8884950248
Alaska,Panoramic View,"787 Elm St, Anchorage, AK 99501","$970 - $1,290",Studio - 2 Beds,8883828169
Alaska,7331 Meadow St,"7331 Meadow St, Anchorage, AK 99507","$2,395","2 Beds, 1.5 Baths, 1,195 sq ft",8887941187
Alaska,3400 Grissom Cir,"3400 Grissom Cir, Anchorage, AK 99517","$2,300","3 Beds, 2 Baths, 1,344 sq ft",8447904233
Alaska,328 E 15th Ave Unit 6,"328 E 15th Ave Unit 6, Anchorage, AK 99501","$1,850","2 Beds, 1 Bath, 735 sq ft",
Alaska,"11050 Solitude Cir, Anchorage, AK 99515","11050 Solitude Cir, Anchorage, AK 99515","$4,000","3 Beds, 2.5 Baths, 1,800 sq ft",
Alaska,"1402 W 27th Ave Unit 8, Anchorage, AK 99503","1402 W 27th Ave Unit 8, Anchorage, AK 99503","$1,595","3 Beds, 1 Bath, 1,200 sq ft",8776846332
Alaska,"917 E 46th Ct Unit C, Anchorage, AK 99503","917 E 46th Ct Unit C, Anchorage, AK 99503","$1,525","2 Beds, 1 Bath, 950 sq ft",8884323505
Alaska,"6903 Gold Kings Ave Unit A, Anchorage, AK 99504","6903 Gold Kings Ave Unit A, Anchorage, AK 99504","$2,250","3 Beds, 1.5 Baths, 1,252 sq ft",9714071786
Alaska,"5951 Ridgelake Cir, Anchorage, AK 99504","5951 Ridgelake Cir, Anchorage, AK 99504","$2,950","3 Beds, 2 Baths, 1,420 sq ft",8773494814
Alaska,"1040 E 11th Ave, Anchorage, AK 99501","1040 E 11th Ave, Anchorage, AK 99501","$2,275 - $3,200","2 Beds, 1 Bath, 950 sq ft",4179002747
Alaska,"156 michael CT Unit #2, Anchorage, AK 99504","156 michael CT Unit #2, Anchorage, AK 99504","$1,800","3 Beds, 1 Bath, 1,000 sq ft",
Alaska,"2824 W 42nd Ave Unit #4, Anchorage, AK 99517","2824 W 42nd Ave Unit #4, Anchorage, AK 99517","$2,300","3 Beds, 1 Bath, 1,100 sq ft",
Alaska,"6475 Whispering Loop Unit B, Anchorage, AK 99504","6475 Whispering Loop Unit B, Anchorage, AK 99504","$2,695","3 Beds, 2.5 Baths, 1,540 sq ft",3212040711
Alaska,"8132 E 6th Ave, Anchorage, AK 99504","8132 E 6th Ave, Anchorage, AK 99504","$2,450","3 Beds, 2 Baths, 1,222 sq ft",8449784204
Alaska,"1520 N St Unit Lagoon Loft, Anchorage, AK 99501","1520 N St Unit Lagoon Loft, Anchorage, AK 99501","$2,100","1 Bed, 1 Bath, 644 sq ft",
Alaska,"301 E 46th Ave Unit 4, Anchorage, AK 99503","301 E 46th Ave Unit 4, Anchorage, AK 99503","$1,800","2 Beds, 1 Bath, 704 sq ft",
Alaska,"3916 W 84th Ave Unit 3916 W. 84th Avenue, Anchorage, AK 99502","3916 W 84th Ave Unit 3916 W. 84th Avenue, Anchorage, AK 99502","$2,700","3 Beds, 2.5 Baths, 1,837 sq ft",
Alaska,"1404 E 11th Ave Unit B, Anchorage, AK 99501","1404 E 11th Ave Unit B, Anchorage, AK 99501","$2,150","3 Beds, 1 Bath, 1,400 sq ft",
Alaska,"4586 Campbell Park Loop, Anchorage, AK 99507","4586 Campbell Park Loop, Anchorage, AK 99507","$2,500","2 Beds, 2.5 Baths, 1,400 sq ft",8333824281
Alaska,"836 M St Unit 215, Anchorage, AK 99501","836 M St Unit 215, Anchorage, AK 99501","$2,100","1 Bed, 1 Bath, 867 sq ft",8446551759
Alaska,"445 Idaho St, Anchorage, AK 99504","445 Idaho St, Anchorage, AK 99504","$3,500","3 Beds, 2.5 Baths, 2,020 sq ft",9073413047
Alaska,"8825 Runamuck Pl Unit B, Anchorage, AK 99502","8825 Runamuck Pl Unit B, Anchorage, AK 99502","$2,550","2 Beds, 2 Baths, 1,200 sq ft",
Alaska,"1401 E 10th Ave Unit 2, Anchorage, AK 99501","1401 E 10th Ave Unit 2, Anchorage, AK 99501","$1,675","2 Beds, 1 Bath, 760 sq ft",8777139268
Alaska,"5320 Emmanuel Ave, Anchorage, AK 99508","5320 Emmanuel Ave, Anchorage, AK 99508","$3,600","4 Beds, 2 Baths, 2,036 sq ft",
Alaska,"2712 Easthaven Cir, Anchorage, AK 99508","2712 Easthaven Cir, Anchorage, AK 99508","$2,500","3 Beds, 2 Baths, 1,330 sq ft",8058926370
Alaska,"19439 Timberline Dr Unit Cozy Alaska Mountain Stay, Eagle River, AK 99577","19439 Timberline Dr Unit Cozy Alaska Mountain Stay, Eagle River, AK 99577","$2,250","Studio, 1 Bath, 700 sq ft",8776764625
Alaska,"1109 Wildrose Ct Unit 1109, Anchorage, AK 99518","1109 Wildrose Ct Unit 1109, Anchorage, AK 99518","$2,250","2 Beds, 1.5 Baths, 1,111 sq ft",8884409136
Alaska,"1350 Balfour dr Unit 2, Anchorage, AK 99515","1350 Balfour dr Unit 2, Anchorage, AK 99515","$1,900","3 Beds, 1 Bath, 1,000 sq ft",8556966234
Alaska,"2232 Maudest Pl Unit 1, Anchorage, AK 99508","2232 Maudest Pl Unit 1, Anchorage, AK 99508","$1,800","2 Beds, 1 Bath, 700 sq ft",
Alaska,"2101 Solstice Cir, Anchorage, AK 99503","2101 Solstice Cir, Anchorage, AK 99503","$2,400","2 Beds, 1.5 Baths, 1,400 sq ft",
Alaska,"158 Dean Pl Unit 2, Anchorage, AK 99504","158 Dean Pl Unit 2, Anchorage, AK 99504","$1,600","2 Beds, 1 Bath, 800 sq ft",8884884915
Alaska,"3221 Legacy Dr, Anchorage, AK 99516","3221 Legacy Dr, Anchorage, AK 99516","$2,900","4 Beds, 2.5 Baths, 2,600 sq ft",8339703789
Alaska,"7746 Boundary Ave, Anchorage, AK 99504","7746 Boundary Ave, Anchorage, AK 99504","$2,200","3 Beds, 2 Baths, 1,189 sq ft",8667735362
Alaska,"21362 Ginger Lee Dr, Anchorage, AK 99567","21362 Ginger Lee Dr, Anchorage, AK 99567","$1,700","2 Beds, 1 Bath, 1,200 sq ft",8773138662
Alaska,"957 W 12th Ave, Anchorage, AK 99501","957 W 12th Ave, Anchorage, AK 99501","$3,250","2 Beds, 2.5 Baths, 1,410 sq ft",2697433655
Alaska,"2220 N Star St, Anchorage, AK 99503","2220 N Star St, Anchorage, AK 99503","$2,500","2 Beds, 2 Baths, 1,650 sq ft",9719838154
Alaska,"1238 G St, Anchorage, AK 99501","1238 G St, Anchorage, AK 99501","$1,700","Studio, 1 Bath, 500 sq ft",8084807114
Alaska,"8621 Molanary Dr, Anchorage, AK 99502","8621 Molanary Dr, Anchorage, AK 99502","$1,650","3 Beds, 1 Bath, 950 sq ft",8773495380
Alaska,"8008 E 10th Ave, Anchorage, AK 99504","8008 E 10th Ave, Anchorage, AK 99504","$1,475","2 Beds, 1 Bath, 900 sq ft",8442867909
Alaska,"2908 W 32nd Ave, Anchorage, AK 99517","2908 W 32nd Ave, Anchorage, AK 99517","$1,850","2 Beds, 1 Bath, 1,050 sq ft",8663305880
Alaska,"6701 St Ives Pl, Anchorage, AK 99504","6701 St Ives Pl, Anchorage, AK 99504","$3,800","4 Beds, 3 Baths, 2,600 sq ft",8449220715
Alaska,"2645 Maritime Loop, Anchorage, AK 99515","2645 Maritime Loop, Anchorage, AK 99515","$3,000","3 Beds, 3 Baths, 1,600 sq ft",9079472778
Alaska,"8810 Washburn St, Anchorage, AK 99502","8810 Washburn St, Anchorage, AK 99502","$1,875","2 Beds, 1 Bath, 912 sq ft",8883089812
Alaska,"12710 Schooner Dr, Anchorage, AK 99515","12710 Schooner Dr, Anchorage, AK 99515","$5,880","3 Beds, 2 Baths",3215870781
Alaska,"4801 Kalenka Cir, Anchorage, AK 99502","4801 Kalenka Cir, Anchorage, AK 99502","$3,500","3 Beds, 2 Baths",4246004875
Alaska,"618 Gambell St, Anchorage, AK 99501","618 Gambell St, Anchorage, AK 99501","$1,250","1 Bed, 1 Bath",2064296520
Alaska,"8918 Birch Park Cir, Anchorage, AK 99577","8918 Birch Park Cir, Anchorage, AK 99577","$3,000","4 Beds, 2 Baths, 1,800 sq ft",8772524838
Alaska,"11351 Discovery View Dr Unit #302A, Anchorage, AK 99515","11351 Discovery View Dr Unit #302A, Anchorage, AK 99515","$2,450","2 Beds, 2 Baths, 1,135 sq ft",9072585367
Alaska,"3400 Eureka St Unit #312, Anchorage, AK 99503","3400 Eureka St Unit #312, Anchorage, AK 99503","$1,150","1 Bed, 1 Bath, 543 sq ft",9072585367
Alaska,"14960 River Retreat Pl, Anchorage, AK 99577","14960 River Retreat Pl, Anchorage, AK 99577","$1,313","1 Bed, 1 Bath",6262818301
Alaska,"8980 Blackberry St, Anchorage, AK 99502","8980 Blackberry St, Anchorage, AK 99502","$1,741","2 Beds, 1 Bath",6262818301
Alaska,"353 Hightower Rd, Anchorage, AK 99587","353 Hightower Rd, Anchorage, AK 99587","$1,470","2 Beds, 1 Bath",6262818301
Alaska,"11539 Heritage Ct, Anchorage, AK 99577","11539 Heritage Ct, Anchorage, AK 99577","$1,950","2 Beds, 1 Bath, 900 sq ft",
Alaska,"5375 Cape Seville Dr, Anchorage, AK 99516","5375 Cape Seville Dr, Anchorage, AK 99516","$4,200","3 Beds, 3 Baths, 2,450 sq ft",
Alaska,"9361 Atelier Dr, Anchorage, AK 99507","9361 Atelier Dr, Anchorage, AK 99507","$3,500","3 Beds, 3 Baths, 3,200 sq ft",
Alaska,"2603 W 29th Ave, Anchorage, AK 99517","2603 W 29th Ave, Anchorage, AK 99517","$1,995","2 Beds, 1 Bath, 925 sq ft",
Alaska,"22743 Northwoods Dr, Anchorage, AK 99567","22743 Northwoods Dr, Anchorage, AK 99567","$2,595","3 Beds, 2 Baths, 1,400 sq ft",
Alaska,"933 Kathy Pl, Anchorage, AK 99504","933 Kathy Pl, Anchorage, AK 99504","$2,600","4 Beds, 2 Baths, 1,805 sq ft",
Alaska,"2200 Fairbanks St, Anchorage, AK 99503","2200 Fairbanks St, Anchorage, AK 99503","$2,200","2 Beds, 1 Bath",
Alaska,"310 E 11th Ave, Anchorage, AK 99501","310 E 11th Ave, Anchorage, AK 99501","$2,000","1 Bed, 1 Bath, 840 sq ft",
Alaska,"1581 Nelchina St, Anchorage, AK 99501","1581 Nelchina St, Anchorage, AK 99501","$3,600","3 Beds, 2 Baths, 1,685 sq ft",
Alaska,"7533 Regal Mountain Dr, Anchorage, AK 99504","7533 Regal Mountain Dr, Anchorage, AK 99504","$2,900","2 Beds, 1 Bath, 987 sq ft",
Alaska,"11527 Heritage Ct, Anchorage, AK 99577","11527 Heritage Ct, Anchorage, AK 99577","$2,000","2 Beds, 1 Bath, 1,000 sq ft",
Alaska,"904 E 12th Ave Unit 2, Anchorage, AK 99501","904 E 12th Ave Unit 2, Anchorage, AK 99501","$1,400","2 Beds, 1 Bath, 900 sq ft",
Alaska,"380 E 11th Ave, Anchorage, AK 99501","380 E 11th Ave, Anchorage, AK 99501","$1,899","2 Beds, 2 Baths, 950 sq ft",
Alaska,"22454 Hilltop Cir, Anchorage, AK 99567","22454 Hilltop Cir, Anchorage, AK 99567","$4,999","4 Beds, 3 Baths, 4,000 sq ft",
Alaska,"20780 Icefall Dr, Anchorage, AK 99577","20780 Icefall Dr, Anchorage, AK 99577","$4,100","3 Beds, 3 Baths, 3,000 sq ft",
Alaska,"2543 Guam Ave, Anchorage, AK 99507","2543 Guam Ave, Anchorage, AK 99507","$1,950","3 Beds, 1 Bath",
Alaska,"3404 Thompson Ave Unit B, Anchorage, AK 99508","3404 Thompson Ave Unit B, Anchorage, AK 99508","$1,600","2 Beds, 1 Bath",
Alaska,"3936 Lakehurst Cir, Anchorage, AK 99502","3936 Lakehurst Cir, Anchorage, AK 99502","$2,800","3 Beds, 2.5 Baths",
Alaska,"4610 Reka Dr, Anchorage, AK 99508","4610 Reka Dr, Anchorage, AK 99508","$1,550","2 Beds, 1 Bath",
Alaska,"710 Dogwood St, Anchorage, AK 99501","710 Dogwood St, Anchorage, AK 99501","$1,400","3 Beds, 1 Bath, 1,000 sq ft",
Alaska,"1599 Eagle St, Anchorage, AK 99501","1599 Eagle St, Anchorage, AK 99501","$1,800","2 Beds, 1 Bath, 900 sq ft",
Alaska,"1210 38th Pl Unit Apt #3, Anchorage, AK 99503","1210 38th Pl Unit Apt #3, Anchorage, AK 99503","$1,795","3 Beds, 1 Bath",
Alaska,"8121 Marino Dr, Anchorage, AK 99516","8121 Marino Dr, Anchorage, AK 99516","$3,500","3 Beds, 2.5 Baths, 2,000 sq ft",
Alaska,"430 Schodde St Unit 4, Anchorage, AK 99508","430 Schodde St Unit 4, Anchorage, AK 99508","$1,400","2 Beds, 1 Bath, 900 sq ft",
Alaska,"3992 Baxter Rd Unit A, Anchorage, AK 99504","3992 Baxter Rd Unit A, Anchorage, AK 99504","$1,550","2 Beds, 1 Bath, 900 sq ft",
Alaska,"19970 Driftwood Bay Dr, Anchorage, AK 99577","19970 Driftwood Bay Dr, Anchorage, AK 99577","$2,700","3 Beds, 3 Baths, 2,400 sq ft",
Alaska,"1200 I St, Anchorage, AK 99501","1200 I St, Anchorage, AK 99501","$2,500","2 Beds, 2 Baths, 1,020 sq ft",
Alaska,"11071 Mountain Lake Dr, Anchorage, AK 99516","11071 Mountain Lake Dr, Anchorage, AK 99516","$4,500","3 Beds, 4 Baths, 4,369 sq ft",
Alaska,"1209 Ramona St Unit 4, Anchorage, AK 99515","1209 Ramona St Unit 4, Anchorage, AK 99515","$1,750","1 Bed, 1 Bath, 1,050 sq ft",
Alaska,"1209 Ramona St Unit 1, Anchorage, AK 99515","1209 Ramona St Unit 1, Anchorage, AK 99515","$2,550","3 Beds, 1 Bath",
Alaska,"150 Willow View Circle, Anchorage, AK 99504","150 Willow View Circle, Anchorage, AK 99504","$2,295","3 Beds, 2 Baths, 1,300 sq ft",
Alaska,"3741 Raspberry Rd Unit 1, Anchorage, AK 99502","3741 Raspberry Rd Unit 1, Anchorage, AK 99502","$1,995","3 Beds, 2 Baths, 1,500 sq ft",
Alaska,"6942 Meadow St, Anchorage, AK 99507","6942 Meadow St, Anchorage, AK 99507","$1,950","2 Beds, 2 Baths, 1,000 sq ft",
Alaska,"11420 Heritage Ct Unit 2 - Bottom Right, Anchorage, AK 99577","11420 Heritage Ct Unit 2 - Bottom Right, Anchorage, AK 99577","$1,650","2 Beds, 1 Bath, 950 sq ft",
Alaska,"1102 Broaddus St Unit 1, Anchorage, AK 99515","1102 Broaddus St Unit 1, Anchorage, AK 99515","$2,400","3 Beds, 1 Bath, 990 sq ft",
Alaska,"437 E 14th Ave, Anchorage, AK 99501","437 E 14th Ave, Anchorage, AK 99501","$2,500","3 Beds, 2 Baths, 1,700 sq ft",
Alaska,"3008 Brittany Pl, Anchorage, AK 99504","3008 Brittany Pl, Anchorage, AK 99504","$2,800","3 Beds, 2.5 Baths, 1,804 sq ft",
Alaska,"2041 Tributary Cir, Anchorage, AK 99516","2041 Tributary Cir, Anchorage, AK 99516","$3,300","4 Beds, 2.5 Baths, 2,746 sq ft",
Alaska,"600 W 76th Ave, Anchorage, AK 99518","600 W 76th Ave, Anchorage, AK 99518","$2,500","2 Beds, 2 Baths, 1,200 sq ft",
Alaska,"100 Bunnell St, Anchorage, AK 99508","100 Bunnell St, Anchorage, AK 99508","$1,950","2 Beds, 2 Baths, 1,066 sq ft",
Alaska,"2011 Salem Ct, Anchorage, AK 99508","2011 Salem Ct, Anchorage, AK 99508","$3,050","4 Beds, 2 Baths, 1,800 sq ft",
Alaska,"446 E 10th Ave, Anchorage, AK 99501","446 E 10th Ave, Anchorage, AK 99501","$1,800","1 Bed, 1 Bath, 600 sq ft",
Alaska,"310 E 11th Ave Unit 1, Anchorage, AK 99501","310 E 11th Ave Unit 1, Anchorage, AK 99501","$2,000","1 Bed, 1 Bath, 846 sq ft",
Alaska,"8480 Jewel Lake Rd Unit 30, Anchorage, AK 99502","8480 Jewel Lake Rd Unit 30, Anchorage, AK 99502","$1,300","1 Bed, 1 Bath, 600 sq ft",
Alaska,"7620 Regal Mountain Dr, Anchorage, AK 99504","7620 Regal Mountain Dr, Anchorage, AK 99504","$2,100","2 Beds, 1 Bath, 979 sq ft",
Alaska,"2221 Washington Ave, Anchorage, AK 99515","2221 Washington Ave, Anchorage, AK 99515","$3,500","3 Beds, 2.5 Baths, 2,300 sq ft",
Alaska,"2310 Leopard Cir, Anchorage, AK 99502","2310 Leopard Cir, Anchorage, AK 99502","$2,700","3 Beds, 2 Baths, 1,200 sq ft",
Alaska,"6010 Staedem Dr, Anchorage, AK 99504","6010 Staedem Dr, Anchorage, AK 99504","$3,950","4 Beds, 3 Baths, 3,230 sq ft",
Alaska,"1713 Northwestern Ave Unit B, Anchorage, AK 99508","1713 Northwestern Ave Unit B, Anchorage, AK 99508","$1,900","1 Bed, 1 Bath, 900 sq ft",
Alaska,"8510 Shrub Ct Unit A, Anchorage, AK 99504","8510 Shrub Ct Unit A, Anchorage, AK 99504","$2,695","3 Beds, 2 Baths, 1,500 sq ft",
Alaska,"2245 Minerva Way, Anchorage, AK 99515","2245 Minerva Way, Anchorage, AK 99515","$2,200","1 Bed, 2 Baths, 1,070 sq ft",
Alaska,"577 E Dowling Rd Unit 19, Anchorage, AK 99518","577 E Dowling Rd Unit 19, Anchorage, AK 99518","$1,700","2 Beds, 1 Bath, 1,036 sq ft",
Alaska,"10198 Valley Park Dr, Anchorage, AK 99507","10198 Valley Park Dr, Anchorage, AK 99507","$2,550","2 Beds, 2.5 Baths, 1,798 sq ft",
Alaska,"13100 Lupine Rd, Anchorage, AK 99516","13100 Lupine Rd, Anchorage, AK 99516","$3,300","4 Beds, 3 Baths, 2,050 sq ft",
Alaska,"6900 Cranberry St Unit ERTL Cranberry St #2, Anchorage, AK 99502","6900 Cranberry St Unit ERTL Cranberry St #2, Anchorage, AK 99502","$2,695","3 Beds, 1.5 Baths, 1,430 sq ft",
Alaska,"1516 Latouche St Unit 02, Anchorage, AK 99501","1516 Latouche St Unit 02, Anchorage, AK 99501","$1,400","2 Beds, 1 Bath, 900 sq ft",
Alaska,"13766 Hunterwood Ln, Anchorage, AK 99577","13766 Hunterwood Ln, Anchorage, AK 99577","$2,600","3 Beds, 2 Baths, 1,357 sq ft",
Alaska,"1549 Karluk St Unit #5, Anchorage, AK 99501","1549 Karluk St Unit #5, Anchorage, AK 99501","$1,300","2 Beds, 1 Bath, 750 sq ft",
Alaska,"9231 Elgin Cir, Anchorage, AK 99502","9231 Elgin Cir, Anchorage, AK 99502","$2,800","3 Beds, 2 Baths, 1,440 sq ft",
Alaska,"5300 Taku Dr Unit 3, Anchorage, AK 99508","5300 Taku Dr Unit 3, Anchorage, AK 99508","$1,075","Studio, 1 Bath, 450 sq ft",
Alaska,"5300 Taku Dr Unit 1, Anchorage, AK 99508","5300 Taku Dr Unit 1, Anchorage, AK 99508","$1,025","Studio, 1 Bath, 450 sq ft",
Alaska,"20245 Riverside Dr, Anchorage, AK 99577","20245 Riverside Dr, Anchorage, AK 99577","$3,200","3 Beds, 2.5 Baths, 2,119 sq ft",
Alaska,"4043 North Point Dr, Anchorage, AK 99502","4043 North Point Dr, Anchorage, AK 99502","$8,500","4 Beds, 3.5 Baths, 3,500 sq ft",
Alaska,"1021 Turpin St, Anchorage, AK 99504","1021 Turpin St, Anchorage, AK 99504","$1,350","2 Beds, 1 Bath, 700 sq ft",
Alaska,"216 N Flower St Unit 5, Anchorage, AK 99508","216 N Flower St Unit 5, Anchorage, AK 99508","$1,250","2 Beds, 1 Bath, 950 sq ft",
Alaska,"216 N Flower St Unit 4, Anchorage, AK 99508","216 N Flower St Unit 4, Anchorage, AK 99508","$1,250","2 Beds, 1 Bath, 950 sq ft",
Alaska,"8327 Jewel Lake Rd, Anchorage, AK 99502","8327 Jewel Lake Rd, Anchorage, AK 99502","$2,500","3 Beds, 1 Bath, 1,200 sq ft",
Alaska,"23838 Sleepy Cir, Anchorage, AK 99567","23838 Sleepy Cir, Anchorage, AK 99567","$2,850","3 Beds, 2.5 Baths, 1,970 sq ft",
Alaska,"3782 W 84th Ave, Anchorage, AK 99502","3782 W 84th Ave, Anchorage, AK 99502","$2,400","2 Beds, 1 Bath, 750 sq ft",
Alaska,"1930 Marthas Vineyard Cir, Anchorage, AK 99507","1930 Marthas Vineyard Cir, Anchorage, AK 99507","$1,850","2 Beds, 1 Bath, 800 sq ft",
Alaska,"1200 I St Unit 803, Anchorage, AK 99501","1200 I St Unit 803, Anchorage, AK 99501","$3,100","2 Beds, 1.5 Baths, 1,500 sq ft",
Alaska,"9321 Noblewood St, Anchorage, AK 99502","9321 Noblewood St, Anchorage, AK 99502","$2,800","3 Beds, 2 Baths, 1,829 sq ft",
Alaska,"3210 Eastgate Pl, Anchorage, AK 99504","3210 Eastgate Pl, Anchorage, AK 99504","$2,300","2 Beds, 1.5 Baths, 1,100 sq ft",
Alaska,"401 W 16th Ave Unit 1, Anchorage, AK 99501","401 W 16th Ave Unit 1, Anchorage, AK 99501","$1,800","2 Beds, 2 Baths",
Alaska,"3149 Raspberry Rd Unit 11, Anchorage, AK 99502","3149 Raspberry Rd Unit 11, Anchorage, AK 99502","$1,200","1 Bed, 1 Bath, 700 sq ft",
Alaska,"3230 Boniface Pkwy Unit ., Anchorage, AK 99504","3230 Boniface Pkwy Unit ., Anchorage, AK 99504","$1,150","1 Bed, 1 Bath, 780 sq ft",
Alaska,"3310 Boniface Pky Unit ., Anchorage, AK 99504","3310 Boniface Pky Unit ., Anchorage, AK 99504","$1,650","3 Beds, 1 Bath, 1,200 sq ft",
Alaska,"3310 Boniface Pkwy, Anchorage, AK 99504","3310 Boniface Pkwy, Anchorage, AK 99504","$1,250","2 Beds, 1 Bath, 900 sq ft",
Alaska,"5439 E 32nd Ave, Anchorage, AK 99504","5439 E 32nd Ave, Anchorage, AK 99504","$1,200","1 Bed, 1 Bath, 780 sq ft",
Alaska,"3405 Oregon Dr Unit D, Anchorage, AK 99517","3405 Oregon Dr Unit D, Anchorage, AK 99517","$1,700","2 Beds, 2 Baths",
Alaska,"20232 Revere Cir, Anchorage, AK 99577","20232 Revere Cir, Anchorage, AK 99577","$4,000","5 Beds, 3 Baths, 3,278 sq ft",
